filename,label
ml19_292b_0011_chunk0000.wav,0
ml19_292b_0011_chunk0001.wav,0
ml19_292b_0011_chunk0002.wav,0
ml19_292b_0011_chunk0005.wav,0
ml19_292b_0011_chunk0006.wav,0
ml19_292b_0011_chunk0009.wav,0
ml19_292b_0011_chunk0010.wav,0
ml19_292b_0011_chunk0011.wav,0
ml19_292b_0011_chunk0012.wav,0
ml19_292b_0011_chunk0013.wav,0
ml19_292b_0011_chunk0014.wav,0
ml19_292b_0011_chunk0015.wav,0
ml19_292b_0011_chunk0016.wav,0
ml19_292b_0011_chunk0017.wav,0
ml19_292b_0011_chunk0018.wav,0
ml19_292b_0011_chunk0019.wav,1
ml19_292b_0011_chunk0021.wav,0
ml19_292b_0011_chunk0022.wav,0
ml19_292b_0011_chunk0023.wav,0
ml19_292b_0011_chunk0024.wav,0
ml19_292b_0011_chunk0025.wav,0
ml19_292b_0011_chunk0026.wav,0
ml19_292b_0011_chunk0027.wav,0
ml19_292b_0011_chunk0028.wav,0
ml19_292b_0011_chunk0029.wav,0
ml19_292b_0011_chunk0030.wav,0
ml19_292b_0011_chunk0031.wav,0
ml19_292b_0011_chunk0032.wav,0
ml19_292b_0011_chunk0033.wav,0
ml19_292b_0011_chunk0034.wav,0
ml19_292b_0011_chunk0035.wav,0
ml19_292b_0011_chunk0036.wav,0
ml19_292b_0011_chunk0037.wav,0
ml19_292b_0011_chunk0038.wav,0
ml19_292b_0011_chunk0039.wav,0
ml19_292b_0011_chunk0040.wav,0
ml19_292b_0011_chunk0041.wav,0
ml19_292b_0011_chunk0042.wav,0
ml19_292b_0011_chunk0043.wav,0
ml19_292b_0011_chunk0044.wav,0
ml19_292b_0011_chunk0046.wav,0
ml19_292b_0011_chunk0047.wav,0
ml19_292b_0011_chunk0048.wav,0
ml19_292b_0011_chunk0049.wav,0
ml19_292b_0011_chunk0050.wav,0
ml19_292b_0011_chunk0051.wav,0
ml19_292b_0115_chunk0000.wav,0
ml19_292b_0115_chunk0002.wav,0
ml19_292b_0115_chunk0003.wav,0
ml19_292b_0115_chunk0004.wav,0
ml19_292b_0115_chunk0005.wav,0
ml19_292b_0115_chunk0006.wav,0
ml19_292b_0115_chunk0007.wav,0
ml19_292b_0115_chunk0008.wav,0
ml19_292b_0115_chunk0009.wav,0
ml19_292b_0115_chunk0010.wav,0
ml19_292b_0115_chunk0011.wav,0
ml19_292b_0115_chunk0012.wav,0
ml19_292b_0115_chunk0013.wav,0
ml19_292b_0115_chunk0014.wav,0
ml19_292b_0001_chunk0000.wav,0
ml19_292b_0001_chunk0001.wav,0
ml19_292b_0001_chunk0002.wav,0
ml19_292b_0001_chunk0003.wav,0
ml19_292b_0001_chunk0004.wav,0
ml19_292b_0001_chunk0006.wav,0
